EDGE_ID,GridNo,Split_SequenceNum,CentroidX,CentroidY
64640019,4429,0,4126.742995889914,181.67279504393736
64640019,4429,1,4438.118416137476,182.3900428349438
64633996,4429,0,4546.308180798016,340.40513098908013
64633996,4429,1,4784.127754947492,344.8932647306954
64630517,4429,0,4126.4131490472655,341.5814509392391
64630517,4429,1,4546.308180798016,340.40513098908013
64638346,4429,0,2315.2241314900634,677.7827953281592
64638346,4429,1,2325.4493836402876,617.5807456307189
81026277,4429,0,2461.346283153604,1230.1094281702535
81026277,4429,1,2460.6865894636194,912.1735436650819
81026278,4429,0,2382.512887559081,1228.2370782088497
81026278,4429,1,2380.2039596558548,909.5488693344117
81026293,4429,0,2544.467687711931,1230.1000146476536
81026293,4429,1,2545.1273813972275,789.12840833939
81026293,4429,2,2547.4363093004536,778.9692463796066
81026293,4429,3,2553.373552482187,770.6909513792021
81026293,4429,4,2606.149047441864,728.9206059323577
81034196,4429,0,4507.056406424423,995.84678449155
81034196,4429,1,4511.014568545578,712.1496341595733
81026296,4429,0,4019.5427717573184,709.9477600405108
81026296,4429,1,4008.657825921797,1366.5149677118843
81026296,4429,2,4009.9772132970784,1524.5421589651694
64634735,4429,0,4433.8304071689845,711.7821197142797
64634735,4429,1,4412.720209187926,1533.1504263862132
64631517,4429,0,4314.425849830274,1529.7752580934498
64631517,4429,1,4332.237579380161,711.0411139852825
64638562,4429,0,3760.283152779449,708.4720989747475
64638562,4429,1,3748.078819573335,989.9126497487373
64638562,4429,2,3752.0369816944904,1521.561326184723
81026298,4429,0,3654.0724691794867,1519.6911428290637
81026298,4429,1,3655.3918565547674,706.2264445045454
75138903,4429,0,3459.4628315247605,705.4961223765947
75138903,4429,1,3454.185282033012,1302.2380588947542
64638121,4429,0,3558.0870377297483,1518.573246487421
64638121,4429,1,3555.4482629791864,1375.9726831480662
64638121,4429,2,3558.4168845723966,704.3561490831405
64630412,4429,0,2709.3911094486157,1230.4575925955332
64630412,4429,1,2718.2969742235596,689.4010699786596
81026299,4429,0,2606.149047441864,728.9206059323577
81026299,4429,1,2615.0549122168068,716.12690785766
81026299,4429,2,2622.3115427738207,687.154406918087
64638345,4429,0,2254.5323122880754,1224.1127607415988
64638345,4429,1,2261.459096002441,1141.33575021403
64638345,4429,2,2290.8154650731467,938.5306717308393
64630538,4429,0,4118.826671647604,711.8177939765131
64630538,4429,1,4122.125140078774,493.9654436357602
64630426,4429,0,4122.125140078774,493.9654436357602
64630426,4429,1,4541.360478144228,499.93805428443767
64633995,4429,0,4541.360478144228,499.93805428443767
64633995,4429,1,4786.106836008069,498.0290588243409
75138908,4429,0,3176.4542398199587,699.8843395837449
75138908,4429,1,3178.1034740378877,377.0568711426911
64630409,4429,0,3264.193500184738,704.7657255368101
64630409,4429,1,3254.6279417244973,375.91943800612944
64634770,4429,0,4541.360478144228,499.93805428443767
64634770,4429,1,4546.308180798016,340.40513098908013
75138910,4429,0,3024.394844974685,695.0102379041202
75138910,4429,1,3029.342547628473,340.57692777652846
75138909,4429,0,3107.1864026903636,696.8821396025432
75138909,4429,1,3106.1968621577307,333.04311254188656
64630411,4429,0,2777.0097123649693,690.8994430367944
64630411,4429,1,2781.95741501407,329.6935325942857
64630410,4429,0,2941.273440416358,692.3858624154377
64630410,4429,1,2950.838998876598,342.0908406166667
81026335,4429,0,2861.1206574512416,692.3949397408019
81026335,4429,1,2863.759432201803,340.971935683317
64630408,4429,0,3333.4613373190205,707.0154143738401
64628587,4429,0,1676.3107956676695,2132.082942227002
64628587,4429,1,1770.3171460615174,2137.339874003769
64628583,4429,0,1252.1277549484275,2131.00221435753
64628583,4429,1,1418.7004109077295,2133.2408833949426
64638560,4429,0,3884.305565929299,3793.3774967186005
64638560,4429,1,3887.933881207806,3390.4073670899866
64638560,4429,2,3897.829286515382,3177.0693365213224
81025967,4429,0,3981.610384759006,3176.683592714803
81025967,4429,1,3968.746357862907,3800.5167896633466
64627776,4429,0,3726.6387747449403,3174.831190457388
64627776,4429,1,3712.455360478248,3785.8718473425974
64627779,4429,0,3345.665670525135,3171.8642911845996
64627779,4429,1,3340.388121028699,3773.1212945798165
81025968,4429,0,3427.467687708181,3171.8550270829933
81025968,4429,1,3426.478147180236,3592.1326142296675
81034025,4429,0,3520.154650726748,3590.2407274733437
81034025,4429,1,3523.1232723199582,3171.844194060953
64630420,4429,0,3232.5282032108066,3771.6284874536955
64630420,4429,1,3239.4549869251723,3457.078043935937
64630420,4429,2,3236.156518489314,3169.6191596892127
64627778,4429,0,3154.0246544636198,3168.499694427137
64627778,4429,1,3154.0246544636198,3535.725133708993
64627778,4429,2,3144.4590960033793,3772.767228023951
64640542,4429,0,3060.6779977597557,3769.7666716723434
64640542,4429,1,3060.6779977597557,3627.9183206391817
64640542,4429,2,3070.243556219996,3166.251649222373
81025969,4429,0,2901.3619723574675,3776.1810590001583
81025969,4429,1,2970.9596563297114,3776.549432614829
81025969,4429,2,2977.22674635878,3773.1624227083184
81025969,4429,3,2981.8446021652326,3767.518066138854
81025969,4429,4,2987.781845346966,3608.3612863511735
81025969,4429,5,2993.059394843402,3165.1316236302346
81025970,4429,0,2914.555846096215,3163.635491888341
81025970,4429,1,2901.3619723574675,3776.1810590001583
81034027,4429,0,1250.808367577834,3190.5380574462442
81034027,4429,1,1251.1382144204824,3161.566340966888
81025973,4429,0,2799.1094508786605,3161.767288359511
81025973,4429,1,2791.193126631662,3338.608304212152
81025974,4429,0,1251.1382144204824,3161.566340966888
81025974,4429,1,1101.3877474784347,3161.2070446775815
81025977,4429,0,2729.1819200590808,3163.6564855379493
81025977,4429,1,2727.8625326838,3339.3679875653547
81025978,4429,0,2665.191632425922,3166.2975214674234
81025978,4429,1,2665.52147926857,3196.774185527299
81025978,4429,2,2661.893163990063,3321.691446682904
81034117,4429,0,4486.935748971309,2147.567372222976
81034117,4429,1,4491.223757935114,1956.805311076147
64634167,4429,0,4402.165110195054,1953.8053524085137
64634167,4429,1,4396.557713855968,2565.973804776195
81026130,4429,0,3992.8251774371756,2565.643272026829
81026130,4429,1,3997.443033243628,1946.3260758378904
81026131,4429,0,4207.885319387663,2565.995171978286
81026131,4429,1,4213.822562569397,1952.3216599630045
64638561,4429,0,3915.97086290323,2564.523209080779
64638561,4429,1,3913.991781842653,2235.6760623793853
64638561,4429,2,3917.290250278512,1945.2063864429877
64630432,4429,0,3831.859917816958,1945.2160614523261
64630432,4429,1,3829.880836756381,2562.2754253627545
64634685,4429,0,4307.828912958557,2565.23134219251
64634685,4429,1,4313.436309297642,1954.9441676892666
81034035,4429,0,1501.1621217807597,3189.3809380937687
81034035,4429,1,1499.8427344054787,3076.1281600309503
81034036,4429,0,1251.1382144204824,3161.566340966888
81034036,4429,1,1247.5098991419752,3078.038014661761
64639781,4429,0,1247.5098991419752,3078.038014661761
64639781,4429,1,1499.8427344054787,3076.1281600309503
64630436,4429,0,3737.1938737378136,1948.2368269933254
64630436,4429,1,3738.1834142704465,2202.20922672696
64630436,4429,2,3733.235711616658,2559.6525814392567
64630442,4429,0,3538.626073961932,2554.7832985866776
64630442,4429,1,3546.2125513615947,2060.3826164470383
64630442,4429,2,3536.976839744003,1943.3681791799693
64638558,4429,0,3172.825924541452,1940.0231192174258
64638558,4429,1,3167.5483750450153,2177.0647279128184
64638558,4429,2,3164.579753456492,2549.5580814158116
64630414,4429,0,3007.902502800079,2549.95208073223
64630414,4429,1,3011.530818078586,2166.170985328102
64630414,4429,2,3009.8815838606565,1935.5265058330845
64628383,4429,0,2149.970862906042,2144.8219895732727
64628383,4429,1,2169.101979826523,1923.2052904517193
81034038,4429,0,1101.3877474784347,3161.2070446775815
81034038,4429,1,1102.7071348537158,3035.537533861871
64628541,4429,0,2177.3481509161697,3053.0998423960127
64628541,4429,1,2178.3376914441146,3178.7690917236487
64628550,4429,0,2023.639521852966,3177.6578446162234
64628550,4429,1,2019.3515128891622,3049.3551798297894
64628542,4429,0,2019.3515128891622,3049.3551798297894
64628542,4429,1,2177.3481509161697,3053.0998423960127
81025984,4429,0,2350.5177437425014,3035.019963385041
81025984,4429,1,2365.6906985418264,3031.6319448854874
81025984,4429,2,2430.010833022321,3027.862104881834
81025984,4429,3,2528.305192379973,3019.1970948384514
64628551,4429,0,2019.3515128891622,3049.3551798297894
64628551,4429,1,2017.042584981249,2956.0440592027103
64628506,4429,0,1887.4127754970016,2957.5637621076885
64628506,4429,1,1882.794919685862,3482.06455389313
64628198,4429,0,1887.4127754970016,2957.5637621076885
64628198,4429,1,2017.042584981249,2956.0440592027103
64628505,4429,0,1767.3485244683072,3479.0675836453693
64628505,4429,1,1780.5423982070545,2950.050753747749
64628510,4429,0,1780.5423982070545,2950.050753747749
64628510,4429,1,1887.4127754970016,2957.5637621076885
64628509,4429,0,1665.0960029895,2942.162461050845
64628509,4429,1,1780.5423982070545,2950.050753747749
64638123,4429,0,3265.18304071737,1516.3488845088145
64638123,4429,1,3260.895031748879,1420.027943429857
64638123,4429,2,3266.1725812453155,1144.9845218575788
81026243,4429,0,3186.0197982801988,1239.8100035877774
81026243,4429,1,3187.009338812831,1149.88480956634
81026244,4429,0,3187.009338812831,1149.88480956634
81026244,4429,1,3266.1725812453155,1144.9845218575788
64628508,4429,0,1587.9118416129063,2936.151113010901
64628508,4429,1,1665.0960029895,2942.162461050845
64628518,4429,0,1499.8427344054787,3076.1281600309503
64628518,4429,1,1501.1621217807597,2935.408426294389
64628507,4429,0,1501.1621217807597,2935.408426294389
64628507,4429,1,1587.9118416129063,2936.151113010901
81026262,4429,0,3187.009338812831,1149.88480956634
81026262,4429,1,3185.360104594902,1019.3243125000589
81026263,4429,0,3266.1725812453155,1144.9845218575788
81026263,4429,1,3268.8113559958774,1017.8098393298582
81026264,4429,0,3097.620844230123,1239.0675036488437
81026264,4429,1,3098.610384758068,1006.1651918739789
81026265,4429,0,2941.273440416358,1237.9564433163248
81026265,4429,1,2938.6346656704836,1005.4307980226142
64630415,4429,0,3383.598057528135,1015.1630506921281
64630415,4429,1,3378.650354874347,1517.841056595713
81026266,4429,0,3022.415763914107,1239.4522762175675
81026266,4429,1,3021.4262233814748,1002.4113772718949
64631519,4429,0,4497.161001116847,1535.398396881817
64631519,4429,1,4507.056406424423,995.84678449155
64631642,4429,0,4573.685468808144,1537.2710083286227
64631642,4429,1,4579.622711989877,1050.3956244269882
64638119,4429,0,4198.649607770071,3180.421568692897
64638119,4429,1,4203.267463576523,3058.5142400549153
64638119,4429,2,4206.236085169734,2905.3778856325434
64634368,4429,0,4290.017183413357,3178.1536878498905
64634368,4429,1,4307.16921927326,2907.247732792304
81026002,4429,0,3987.8774747833877,2905.778870380415
81026002,4429,1,3981.610384759006,3176.683592714803
64631688,4429,0,4399.856182291827,2912.1285584166426
64631688,4429,1,4396.887560698617,3041.937067310894
64631604,4429,0,4478.689577881663,2916.634697387993
64631604,4429,1,4466.815091518197,3180.7674544480237
64630433,4429,0,3897.829286515382,3177.0693365213224
